Date,TSLA,NIO,RIVN,LCID,F,GM,BYDDF,XPEV
2023-03-02 00:00:00-05:00,190.89999389648438,9.09000015258789,15.720000267028809,8.529999732971191,11.283709526062012,38.798831939697266,28.215789794921875,9.329999923706055
2023-03-03 00:00:00-05:00,197.7899932861328,9.569999694824219,16.920000076293945,8.9399995803833,11.760232925415039,40.2514533996582,28.421598434448242,9.619999885559082
2023-03-06 00:00:00-05:00,193.80999755859375,9.3100004196167,17.1299991607666,8.819999694824219,11.670323371887207,39.70181655883789,28.166784286499023,9.369999885559082
2023-03-07 00:00:00-05:00,187.7100067138672,8.970000267028809,14.640000343322754,8.3100004196167,11.535457611083984,39.00494384765625,27.314138412475586,8.630000114440918
2023-03-08 00:00:00-05:00,182.0,9.180000305175781,15.130000114440918,8.34000015258789,11.670323371887207,39.024574279785156,27.196531295776367,8.4399995803833
2023-03-09 00:00:00-05:00,172.9199981689453,8.789999961853027,14.529999732971191,8.0,11.193799018859863,37.120452880859375,26.755504608154297,8.289999961853027
2023-03-10 00:00:00-05:00,173.44000244140625,8.510000228881836,14.15999984741211,7.869999885559082,10.879115104675293,35.84450149536133,25.187419891357422,8.180000305175781
2023-03-13 00:00:00-04:00,174.47999572753906,8.550000190734863,13.729999542236328,7.840000152587891,10.816177368164062,35.09856033325195,24.54058265686035,8.270000457763672
2023-03-14 00:00:00-04:00,183.25999450683594,8.420000076293945,13.210000038146973,7.539999961853027,10.726268768310547,34.94152069091797,24.844398498535156,7.920000076293945
2023-03-15 00:00:00-04:00,180.4499969482422,8.25,13.029999732971191,7.400000095367432,10.528465270996094,33.69501495361328,24.638586044311523,8.100000381469727
2023-03-16 00:00:00-04:00,184.1300048828125,8.5,13.460000038146973,7.829999923706055,10.627366065979004,33.96983337402344,25.26582145690918,8.329999923706055
2023-03-17 00:00:00-04:00,180.1300048828125,8.260000228881836,13.010000228881836,7.690000057220459,10.159834861755371,32.76258087158203,25.187419891357422,8.84000015258789
2023-03-20 00:00:00-04:00,183.25,8.75,13.020000457763672,7.699999809265137,10.051942825317383,32.998146057128906,25.167816162109375,9.149999618530273
2023-03-21 00:00:00-04:00,197.5800018310547,9.270000457763672,13.609999656677246,8.1899995803833,10.537456512451172,34.450767517089844,25.32462501525879,9.90999984741211
2023-03-22 00:00:00-04:00,191.14999389648438,9.09000015258789,13.289999961853027,7.929999828338623,10.321672439575195,33.420188903808594,25.579439163208008,9.699999809265137
2023-03-23 00:00:00-04:00,192.22000122070312,9.270000457763672,13.710000038146973,8.1899995803833,10.267727851867676,33.115928649902344,26.089069366455078,9.90999984741211
2023-03-24 00:00:00-04:00,190.41000366210938,9.069999694824219,13.619999885559082,8.1899995803833,10.348645210266113,33.08648681640625,26.2360782623291,9.619999885559082
2023-03-27 00:00:00-04:00,191.80999755859375,8.930000305175781,13.3100004196167,8.140000343322754,10.357637405395508,33.81279373168945,25.97146224975586,9.710000038146973
2023-03-28 00:00:00-04:00,189.19000244140625,9.199999809265137,12.960000038146973,7.550000190734863,10.429564476013184,33.58705139160156,26.980918884277344,10.25
2023-03-29 00:00:00-04:00,193.8800048828125,9.829999923706055,14.239999771118164,7.699999809265137,10.834159851074219,35.039676666259766,27.598352432250977,11.1899995803833
2023-03-30 00:00:00-04:00,195.27999877929688,10.460000038146973,14.399999618530273,7.619999885559082,11.049944877624512,35.324310302734375,28.666614532470703,11.390000343322754
2023-03-31 00:00:00-04:00,207.4600067138672,10.510000228881836,15.479999542236328,8.039999961853027,11.328666687011719,36.00154495239258,28.813621520996094,11.109999656677246
2023-04-03 00:00:00-04:00,194.77000427246094,9.800000190734863,15.229999542236328,7.900000095367432,11.400593757629395,35.59912872314453,28.882225036621094,11.0
2023-04-04 00:00:00-04:00,192.5800018310547,9.210000038146973,15.380000114440918,7.900000095367432,11.43655776977539,35.07893753051758,28.647010803222656,10.199999809265137
2023-04-05 00:00:00-04:00,185.52000427246094,8.960000038146973,14.630000114440918,7.699999809265137,11.175817489624023,34.440956115722656,28.029579162597656,10.039999961853027
2023-04-06 00:00:00-04:00,185.05999755859375,9.010000228881836,14.470000267028809,7.699999809265137,11.085906982421875,33.95020294189453,28.578407287597656,10.260000228881836
2023-04-10 00:00:00-04:00,184.50999450683594,9.050000190734863,14.8100004196167,8.029999732971191,11.43655776977539,35.06911849975586,28.421598434448242,10.279999732971191
2023-04-11 00:00:00-04:00,186.7899932861328,9.520000457763672,14.739999771118164,8.460000038146973,11.57142162322998,34.75503158569336,28.323593139648438,10.489999771118164
2023-04-12 00:00:00-04:00,180.5399932861328,9.010000228881836,14.1899995803833,8.130000114440918,11.391602516174316,33.97964859008789,27.225933074951172,9.90999984741211
2023-04-13 00:00:00-04:00,185.89999389648438,9.100000381469727,14.369999885559082,8.25,11.202792167663574,33.89130783081055,27.804166793823242,9.979999542236328
2023-04-14 00:00:00-04:00,185.0,9.270000457763672,13.380000114440918,7.730000019073486,11.256738662719727,33.852054595947266,27.980573654174805,9.920000076293945
2023-04-17 00:00:00-04:00,187.0399932861328,9.829999923706055,13.729999542236328,7.949999809265137,11.400593757629395,34.49003219604492,28.813621520996094,11.430000305175781
2023-04-18 00:00:00-04:00,184.30999755859375,9.470000267028809,13.430000305175781,7.829999923706055,11.445547103881836,34.676513671875,28.862625122070312,11.279999732971191
2023-04-19 00:00:00-04:00,180.58999633789062,8.789999961853027,12.819999694824219,7.619999885559082,10.987007141113281,33.94038772583008,29.17624282836914,9.869999885559082
2023-04-20 00:00:00-04:00,162.99000549316406,8.279999732971191,12.350000381469727,7.070000171661377,10.672321319580078,32.91962814331055,28.176586151123047,9.329999923706055
2023-04-21 00:00:00-04:00,165.0800018310547,8.329999923706055,12.25,7.03000020980835,10.618376731872559,32.92943572998047,27.87276840209961,9.25
2023-04-24 00:00:00-04:00,162.5500030517578,8.289999961853027,12.359999656677246,7.0,10.933060646057129,33.655757904052734,28.578407287597656,9.289999961853027
2023-04-25 00:00:00-04:00,160.6699981689453,7.900000095367432,12.0,6.739999771118164,10.714582443237305,32.30126953125,27.451345443725586,8.84000015258789
2023-04-26 00:00:00-04:00,153.75,7.679999828338623,12.039999961853027,7.21999979019165,10.505206108093262,31.624038696289062,28.784221649169922,9.180000305175781
2023-04-27 00:00:00-04:00,160.19000244140625,7.96999979019165,12.670000076293945,8.170000076293945,10.568928718566895,32.11479187011719,30.322908401489258,9.729999542236328
2023-04-28 00:00:00-04:00,164.30999755859375,7.869999885559082,12.819999694824219,7.940000057220459,10.814718246459961,32.42887496948242,29.68587303161621,9.5
2023-05-01 00:00:00-04:00,161.8300018310547,7.809999942779541,12.649999618530273,7.320000171661377,10.978577613830566,32.86073303222656,29.617267608642578,9.899999618530273
2023-05-02 00:00:00-04:00,160.30999755859375,7.449999809265137,12.680000305175781,7.269999980926514,10.741891860961914,32.46813201904297,28.558807373046875,9.75
2023-05-03 00:00:00-04:00,160.61000061035156,7.639999866485596,12.8100004196167,7.409999847412109,10.7327880859375,31.879230499267578,28.9116268157959,9.670000076293945
2023-05-04 00:00:00-04:00,161.1999969482422,8.0600004196167,12.949999809265137,7.380000114440918,10.52341365814209,31.103843688964844,29.49966049194336,10.149999618530273
2023-05-05 00:00:00-04:00,170.05999755859375,8.149999618530273,13.40999984741211,7.730000019073486,10.914855003356934,32.644798278808594,29.646669387817383,10.399999618530273
2023-05-08 00:00:00-04:00,171.7899932861328,8.270000457763672,13.869999885559082,7.710000038146973,10.942164421081543,33.03740692138672,29.793676376342773,10.550000190734863
2023-05-09 00:00:00-04:00,169.14999389648438,8.15999984741211,13.859999656677246,7.28000020980835,10.796510696411133,32.6644401550293,29.725072860717773,10.09000015258789
2023-05-10 00:00:00-04:00,168.5399932861328,8.130000114440918,14.109999656677246,7.159999847412109,10.823821067810059,32.46813201904297,30.597320556640625,10.300000190734863
2023-05-11 00:00:00-04:00,172.0800018310547,8.449999809265137,13.84000015258789,7.059999942779541,10.805614471435547,32.50738525390625,30.891340255737305,10.75
2023-05-12 00:00:00-04:00,167.97999572753906,7.949999809265137,12.90999984741211,7.039999961853027,10.62354850769043,31.80071258544922,30.068092346191406,9.819999694824219
2023-05-15 00:00:00-04:00,166.35000610351562,8.25,13.4399995803833,7.170000076293945,10.596240043640137,31.771263122558594,30.999143600463867,9.800000190734863
2023-05-16 00:00:00-04:00,166.52000427246094,7.909999847412109,13.079999923706055,6.980000019073486,10.241209983825684,30.95661735534668,30.43071174621582,9.510000228881836
2023-05-17 00:00:00-04:00,173.86000061035156,8.029999732971191,13.40999984741211,7.230000019073486,10.468793869018555,31.839969635009766,30.244503021240234,9.579999923706055
2023-05-18 00:00:00-04:00,176.88999938964844,7.820000171661377,13.539999961853027,7.289999961853027,10.596240043640137,32.29146194458008,29.989688873291016,9.130000114440918
2023-05-19 00:00:00-04:00,180.13999938964844,8.069999694824219,13.470000267028809,7.179999828338623,10.605341911315918,32.055904388427734,30.55811882019043,9.020000457763672
2023-05-22 00:00:00-04:00,188.8699951171875,8.789999961853027,14.229999542236328,7.650000095367432,10.587136268615723,32.252201080322266,31.655780792236328,9.40999984741211
2023-05-23 00:00:00-04:00,185.77000427246094,8.75,14.199999809265137,7.550000190734863,10.678167343139648,32.801841735839844,30.969741821289062,9.109999656677246
2023-05-24 00:00:00-04:00,182.89999389648438,7.920000076293945,14.380000114440918,7.489999771118164,10.314037322998047,31.682926177978516,30.636524200439453,8.649999618530273
2023-05-25 00:00:00-04:00,184.47000122070312,7.539999961853027,14.569999694824219,7.610000133514404,10.359553337097168,31.81052589416504,28.99003028869629,8.010000228881836
2023-05-26 00:00:00-04:00,193.1699981689453,7.699999809265137,15.140000343322754,7.869999885559082,11.005887985229492,32.67424774169922,29.23504638671875,8.199999809265137
2023-05-30 00:00:00-04:00,201.16000366210938,7.409999847412109,14.869999885559082,7.710000038146973,11.461051940917969,32.74295425415039,29.156641006469727,7.869999885559082
2023-05-31 00:00:00-04:00,203.92999267578125,7.53000020980835,14.729999542236328,7.760000228881836,10.923957824707031,31.81052589416504,29.597665786743164,7.880000114440918
2023-06-01 00:00:00-04:00,207.52000427246094,7.539999961853027,14.579999923706055,6.5,11.024093627929688,32.499488830566406,30.185697555541992,8.020000457763672
2023-06-02 00:00:00-04:00,213.97000122070312,7.559999942779541,14.479999542236328,6.599999904632568,11.278985977172852,33.739627838134766,30.871736526489258,8.4399995803833
2023-06-05 00:00:00-04:00,217.61000061035156,7.670000076293945,14.34000015258789,6.590000152587891,11.461051940917969,33.59198760986328,31.175554275512695,8.449999809265137
2023-06-06 00:00:00-04:00,221.30999755859375,7.880000114440918,14.5,6.900000095367432,11.770564079284668,34.68449401855469,32.09680938720703,8.649999618530273
2023-06-07 00:00:00-04:00,224.57000732421875,7.760000228881836,13.819999694824219,6.400000095367432,12.371382713317871,35.6490478515625,31.342164993286133,8.380000114440918
2023-06-08 00:00:00-04:00,234.86000061035156,7.789999961853027,14.050000190734863,6.28000020980835,12.362278938293457,35.28488540649414,31.410768508911133,8.460000038146973
2023-06-09 00:00:00-04:00,244.39999389648438,7.730000019073486,13.869999885559082,6.210000038146973,12.507930755615234,35.65888595581055,31.557777404785156,8.869999885559082
2023-06-12 00:00:00-04:00,249.8300018310547,8.399999618530273,14.0,6.269999980926514,12.544342994689941,36.09195327758789,32.19480895996094,9.859999656677246
2023-06-13 00:00:00-04:00,258.7099914550781,8.890000343322754,15.25,6.550000190734863,12.862960815429688,37.05651092529297,32.560203552246094,10.289999961853027
2023-06-14 00:00:00-04:00,256.7900085449219,9.050000190734863,14.739999771118164,6.400000095367432,12.92668342590332,36.771080017089844,33.07234191894531,10.800000190734863
2023-06-15 00:00:00-04:00,255.89999389648438,9.789999961853027,15.239999771118164,6.590000152587891,13.154265403747559,37.43051528930664,34.44132995605469,11.59000015258789
2023-06-16 00:00:00-04:00,260.5400085449219,9.399999618530273,14.880000114440918,6.480000019073486,13.126955032348633,37.36161804199219,33.79130554199219,11.380000114440918
2023-06-20 00:00:00-04:00,274.45001220703125,9.350000381469727,15.699999809265137,6.320000171661377,12.944890022277832,36.73170471191406,32.94430923461914,10.880000114440918
2023-06-21 00:00:00-04:00,259.4599914550781,9.069999694824219,14.619999885559082,6.050000190734863,12.762825012207031,36.426597595214844,32.85566711425781,10.630000114440918
